Timecode,BlendshapeCount,EyeBlinkLeft,EyeLookDownLeft,EyeLookInLeft,EyeLookOutLeft,EyeLookUpLeft,EyeSquintLeft,EyeWideLeft,EyeBlinkRight,EyeLookDownRight,EyeLookInRight,EyeLookOutRight,EyeLookUpRight,EyeSquintRight,EyeWideRight,JawForward,JawRight,JawLeft,JawOpen,MouthClose,MouthFunnel,MouthPucker,MouthRight,MouthLeft,MouthSmileLeft,MouthSmileRight,MouthFrownLeft,MouthFrownRight,MouthDimpleLeft,MouthDimpleRight,MouthStretchLeft,MouthStretchRight,MouthRollLower,MouthRollUpper,MouthShrugLower,MouthShrugUpper,MouthPressLeft,MouthPressRight,MouthLowerDownLeft,MouthLowerDownRight,MouthUpperUpLeft,MouthUpperUpRight,BrowDownLeft,BrowDownRight,BrowInnerUp,BrowOuterUpLeft,BrowOuterUpRight,CheekPuff,CheekSquintLeft,CheekSquintRight,NoseSneerLeft,NoseSneerRight,TongueOut,HeadYaw,HeadPitch,HeadRoll,LeftEyeYaw,LeftEyePitch,LeftEyeRoll,RightEyeYaw,RightEyePitch,RightEyeRoll
20:08:30:24.522,61,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1940637827,0.0774831027,0.1898163855,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1944739819,0.0774804950,0.1898170561,0.0065822434,0.0000000000,0.0000000000,0.0131998425,0.0125627788,0.0076045003,0.0089035379,0.0000000000,0.0063238670,0.0806688815,0.0854370221,0.0000000000,0.0000000000,0.0275286455,0.0310565159,0.0214087646,0.0267966148,0.0096562179,0.0108173499,0.0258421469,0.0114095695,0.0189901385,0.0170039944,0.0121993665,0.0114640892,0.0036138690,0.0041014021,0.0000000000,0.0000000000,0.0185004268,0.0000000000,0.0000000000,0.0054956903,0.0226878040,0.0249493513,0.0222669784,0.0290468838,0.0000000000,0.0954822749,0.0520081446,-0.1012200415,0.0008124914,-0.1433117837,0.0020314180,-0.0015910603,-0.1433106363,-0.0080537423
20:08:30:25.523,61,0.0000000000,0.0000000000,0.0034488698,0.0000000000,0.1909752786,0.0768567547,0.1895734668,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1914260536,0.0768541470,0.1895740926,0.0066490159,0.0000000000,0.0000000000,0.0132697318,0.0126173096,0.0076013291,0.0088620111,0.0000000000,0.0060219034,0.0806226283,0.0854436532,0.0000000000,0.0000000000,0.0274904259,0.0309647061,0.0215593372,0.0268548690,0.0096699726,0.0108199073,0.0257419832,0.0113533074,0.0188638307,0.0168778412,0.0122113535,0.0114580728,0.0035590117,0.0040283739,0.0000000000,0.0000000000,0.0186753049,0.0000000000,0.0000000000,0.0055552241,0.0223383773,0.0245766211,0.0219372828,0.0286962911,0.0000000000,0.0954844356,0.0525576696,-0.1014023200,0.0042258315,-0.1419782788,0.0017271023,0.0018020347,-0.1419771612,-0.0082627079
20:08:30:26.525,61,0.0000000000,0.0000000000,0.0042886143,0.0000000000,0.1906149238,0.0762765780,0.1893961430,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1910712421,0.0762740001,0.1893967092,0.0066939555,0.0000000000,0.0000000000,0.0133144287,0.0126557760,0.0075993454,0.0088489335,0.0000000000,0.0057132626,0.0804238766,0.0853033885,0.0000000000,0.0000000000,0.0273774900,0.0307879765,0.0216859989,0.0268879123,0.0096665425,0.0107890731,0.0256588217,0.0113200396,0.0187249556,0.0167436991,0.0122001134,0.0114327306,0.0035094449,0.0039609894,0.0000000000,0.0000000000,0.0188797377,0.0000000000,0.0000000000,0.0056128991,0.0220021997,0.0242214669,0.0216103923,0.0283442400,0.0000000000,0.0957470313,0.0518861264,-0.1015224680,0.0047001243,-0.1418230534,0.0016858422,0.0022661649,-0.1418219656,-0.0082922056
20:08:30:27.527,61,0.0000000000,0.0000000000,0.0069555161,0.0000000000,0.1915621758,0.0759240985,0.1901314855,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1920397431,0.0759214312,0.1901317537,0.0067502386,0.0000000000,0.0000000000,0.0133452555,0.0126824090,0.0075773653,0.0087714046,0.0000000000,0.0054141036,0.0800593346,0.0849142075,0.0000000000,0.0000000000,0.0272529777,0.0306009445,0.0218126476,0.0269270316,0.0096590379,0.0107511617,0.0255190451,0.0112586124,0.0185637493,0.0165895149,0.0121883871,0.0114064133,0.0034522596,0.0038843735,0.0000000000,0.0000000000,0.0189673807,0.0000000000,0.0000000000,0.0056609856,0.0216542389,0.0238526035,0.0212660637,0.0279613174,0.0000000000,0.0959761590,0.0513470769,-0.1016181484,0.0061924132,-0.1422445029,0.0015647203,0.0037356168,-0.1422434300,-0.0084404852
20:08:30:28.528,61,0.0000000000,0.0000000000,0.0083666723,0.0000000000,0.1939647645,0.0758543611,0.1947452128,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1944572181,0.0758515224,0.1947440356,0.0068353144,0.0000000000,0.0000000000,0.0134203015,0.0127533730,0.0075702574,0.0086917169,0.0000000000,0.0051324652,0.0798367858,0.0845894963,0.0000000000,0.0000000000,0.0271751136,0.0304637104,0.0219639875,0.0270052105,0.0096830260,0.0107550574,0.0253625382,0.0111716986,0.0184219871,0.0164544322,0.0122140106,0.0114134187,0.0033979937,0.0038101033,0.0000000000,0.0000000000,0.0190462731,0.0000000000,0.0000000000,0.0057302909,0.0213520266,0.0235363133,0.0209575444,0.0276181214,0.0000000000,0.0963743255,0.0510938317,-0.1016137078,0.0069863624,-0.1432988197,0.0015061526,0.0045087896,-0.1432977319,-0.0085705956
20:08:30:29.530,61,0.0000000000,0.0000000000,0.0098456983,0.0000000000,0.1960142106,0.0758143067,0.1981181204,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1965216547,0.0758113116,0.1981166005,0.0068975575,0.0000000000,0.0000000000,0.0134752570,0.0128136147,0.0075638350,0.0086352378,0.0000000000,0.0048750797,0.0793956742,0.0840903744,0.0000000000,0.0000000000,0.0270080362,0.0302321948,0.0220728219,0.0270388331,0.0096896412,0.0107339518,0.0251467582,0.0110614505,0.0182608385,0.0163012370,0.0122139528,0.0113974754,0.0033418736,0.0037355872,0.0000000000,0.0000000000,0.0191076212,0.0000000000,0.0000000000,0.0057949806,0.0210569743,0.0232304707,0.0206475742,0.0272690374,0.0000000000,0.0958704054,0.0507842675,-0.1016229019,0.0078134378,-0.1441991180,0.0014419896,0.0053200275,-0.1441980153,-0.0086959507
20:08:30:30.532,61,0.0000000000,0.0000000000,0.0104521671,0.0000000000,0.1955623776,0.0755338892,0.1992187649,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1960735470,0.0755308494,0.1992170811,0.0069303140,0.0000000000,0.0000000000,0.0134852314,0.0128274458,0.0075380355,0.0085732397,0.0000000000,0.0046635726,0.0787897706,0.0834856704,0.0000000000,0.0000000000,0.0268092584,0.0299768168,0.0221346654,0.0270335339,0.0096675353,0.0106848162,0.0249254089,0.0109613054,0.0180972759,0.0161427967,0.0121813100,0.0113557735,0.0032869766,0.0036647862,0.0000000000,0.0000000000,0.0191772748,0.0000000000,0.0000000000,0.0058358847,0.0207468253,0.0229046941,0.0203407221,0.0269248113,0.0000000000,0.0953219160,0.0514255539,-0.1015773863,0.0081516914,-0.1440033764,0.0014116361,0.0056556575,-0.1440022886,-0.0087123662
20:08:30:31.533,61,0.0000000000,0.0000000000,0.0107404087,0.0000000000,0.1938899755,0.0751324520,0.1991867274,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1943999827,0.0751294196,0.1991852075,0.0069712666,0.0000000000,0.0000000000,0.0135121364,0.0128454175,0.0075170635,0.0085219750,0.0000000000,0.0044550207,0.0785507932,0.0832678527,0.0000000000,0.0000000000,0.0267311428,0.0298576243,0.0221974999,0.0270289611,0.0096681183,0.0106755011,0.0247901659,0.0108954562,0.0179868415,0.0160374250,0.0121661350,0.0113317883,0.0032437625,0.0036096186,0.0000000000,0.0000000000,0.0192848593,0.0000000000,0.0000000000,0.0058633541,0.0204948802,0.0226388164,0.0200823471,0.0266436543,0.0000000000,0.0951799601,0.0516192317,-0.1018390507,0.0082911141,-0.1432730556,0.0013950157,0.0058185793,-0.1432719678,-0.0086800773
20:08:30:32.535,61,0.0000000000,0.0000000000,0.0116158519,0.0000000000,0.1930234134,0.0746506825,0.1989497542,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1935382336,0.0746476352,0.1989483535,0.0069744829,0.0000000000,0.0000000000,0.0134933572,0.0128301913,0.0074810591,0.0084837060,0.0000000000,0.0042040464,0.0778428987,0.0823917389,0.0000000000,0.0000000000,0.0264892858,0.0295529068,0.0221897885,0.0269412231,0.0096271401,0.0106138876,0.0245544929,0.0107883206,0.0178284589,0.0158838797,0.0121010719,0.0112630948,0.0031920308,0.0035432996,0.0000000000,0.0000000000,0.0193060376,0.0000000000,0.0000000000,0.0058791153,0.0202109609,0.0223301016,0.0197789166,0.0262912828,0.0000000000,0.0953078195,0.0514321774,-0.1020085588,0.0087666605,-0.1428968161,0.0013523595,0.0063036196,-0.1428956836,-0.0086972099
20:08:30:33.536,61,0.0000000000,0.0000000000,0.0120458994,0.0000000000,0.1907741874,0.0741464421,0.1992577463,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1912876368,0.0741432160,0.1992563754,0.0069835116,0.0000000000,0.0000000000,0.0134665854,0.0128130456,0.0074294773,0.0083923023,0.0000000000,0.0040205554,0.0772210434,0.0816742033,0.0000000000,0.0000000000,0.0262392536,0.0292472076,0.0222138483,0.0269089770,0.0095789060,0.0105444873,0.0242328718,0.0106148496,0.0176245794,0.0156898201,0.0120464209,0.0112032909,0.0031367403,0.0034745829,0.0000000000,0.0000000000,0.0193073228,0.0000000000,0.0000000000,0.0058808364,0.0199317280,0.0220298674,0.0194931086,0.0259560719,0.0000000000,0.0957844481,0.0513284579,-0.1022791266,0.0089837387,-0.1419146955,0.0013283996,0.0065461434,-0.1419136077,-0.0086548151
20:08:30:34.538,61,0.0000000000,0.0000000000,0.0382927842,0.0000000000,0.0980934277,0.0624890961,0.1995708346,0.0000000000,0.0000000000,0.0000000000,0.0135359522,0.0985187516,0.0624861531,0.1995695084,0.0068758987,0.0000000000,0.0000000000,0.0132314423,0.0125946412,0.0072514815,0.0082060564,0.0000000000,0.0039590015,0.0765617043,0.0811016932,0.0000000000,0.0000000000,0.0256741941,0.0285116341,0.0219356269,0.0265540909,0.0093781538,0.0103411665,0.0231983662,0.0102295494,0.0171819162,0.0152877709,0.0118085761,0.0109719690,0.0030481452,0.0033740539,0.0000000000,0.0000000000,0.0188881122,0.0000000000,0.0000000000,0.0058181812,0.0194327049,0.0215035100,0.0190330017,0.0253996532,0.0000000000,0.0959853008,0.0515515953,-0.1022168845,0.0228909180,-0.1014367640,0.0005006972,0.0212285332,-0.1014364958,-0.0067003481
20:08:30:35.539,61,0.0000000000,0.0000000000,0.0595097132,0.0000000000,0.0000000000,0.0392303281,0.1927182972,0.0000000000,0.0000000000,0.0000000000,0.0310817696,0.0000000000,0.0392283052,0.1927181929,0.0066238157,0.0000000000,0.0000000000,0.0127584236,0.0121463211,0.0069295941,0.0078821201,0.0000000000,0.0039122854,0.0759127885,0.0805160403,0.0000000000,0.0000000000,0.0235841479,0.0258394834,0.0210340265,0.0250184033,0.0090070115,0.0099858968,0.0180785172,0.0093310988,0.0161216687,0.0145766484,0.0113795232,0.0105638877,0.0029236097,0.0032363827,0.0000000000,0.0000000000,0.0174738113,0.0000000000,0.0000000000,0.0056152446,0.0179883167,0.0196755715,0.0184016526,0.0239897966,0.0000000000,0.0960807204,0.0519135818,-0.1013290584,0.0336054787,-0.0240794979,0.0015084258,0.0329952575,-0.0240815617,-0.0002433823
20:08:30:36.541,61,0.0000000000,0.0460011587,0.0670705736,0.0000000000,0.0000000000,0.0230301209,0.1365935802,0.0000000000,0.0464856438,0.0000000000,0.0366955251,0.0000000000,0.0230292659,0.1365933269,0.0062659718,0.0000000000,0.0000000000,0.0121360868,0.0115543092,0.0065468117,0.0075990492,0.0000000000,0.0040766676,0.0750806704,0.0800284445,0.0000000000,0.0000000000,0.0215429850,0.0235033780,0.0189929828,0.0219815727,0.0085325176,0.0095611298,0.0141196446,0.0081966026,0.0151069434,0.0138587737,0.0108513664,0.0100745270,0.0027850692,0.0030922126,0.0000000000,0.0000000000,0.0159361213,0.0000000000,0.0000000000,0.0052901381,0.0161272772,0.0173851885,0.0177373923,0.0228312965,0.0000000000,0.0953228101,0.0523101017,-0.1000467688,0.0369666591,0.0256945267,0.0027398067,0.0369027741,0.0256906413,0.0045779315
20:08:30:37.543,61,0.0000000000,0.0993175507,0.0712578222,0.0000000000,0.0000000000,0.0136399008,0.0603405498,0.0000000000,0.1000636443,0.0000000000,0.0399242863,0.0000000000,0.0136395153,0.0603400469,0.0058877817,0.0000000000,0.0000000000,0.0114915278,0.0109406216,0.0061746533,0.0073637487,0.0000000000,0.0043658065,0.0743460506,0.0796066299,0.0000000000,0.0000000000,0.0203617420,0.0222137719,0.0171419512,0.0194741171,0.0080625778,0.0091473088,0.0122936508,0.0074083069,0.0144016435,0.0132699022,0.0103217438,0.0095919408,0.0026697605,0.0029786294,0.0000000000,0.0000000000,0.0148949865,0.0000000000,0.0000000000,0.0049133841,0.0145657808,0.0154307811,0.0171625391,0.0220128391,0.0000000000,0.0952554345,0.0574850067,-0.0975197405,0.0388607159,0.0553047508,0.0036240416,0.0389322005,0.0552995689,0.0076143402
20:08:30:38.544,61,0.0184754487,0.1196885034,0.0711614341,0.0000000000,0.0000000000,0.0087185353,0.0000000000,0.0184696335,0.1205227673,0.0000000000,0.0399024747,0.0000000000,0.0087183304,0.0000000000,0.0055189626,0.0000000000,0.0000000000,0.0108791534,0.0103561459,0.0058371727,0.0071774838,0.0000000000,0.0047394265,0.0738307238,0.0793069825,0.0000000000,0.0000000000,0.0194591973,0.0212716702,0.0157377813,0.0177297182,0.0076277764,0.0087658660,0.0112181315,0.0068104221,0.0138978958,0.0128261633,0.0098179905,0.0091375923,0.0025785002,0.0028902413,0.0000000000,0.0000000000,0.0139214257,0.0000000000,0.0000000000,0.0045323251,0.0135218343,0.0141655980,0.0166962389,0.0213830061,0.0000000000,0.0952554345,0.0574850067,-0.0975197405,0.0388146639,0.0666100681,0.0038961074,0.0387498774,0.0666042268,0.0086905304
20:08:30:39.546,61,0.0267585162,0.1199541092,0.0716148838,0.0000000000,0.0000000000,0.0059960773,0.0000000000,0.0267549343,0.1207930669,0.0000000000,0.0405199267,0.0000000000,0.0059959530,0.0000000000,0.0051744338,0.0000000000,0.0000000000,0.0103137717,0.0098190680,0.0055342694,0.0069807959,0.0000000000,0.0051507149,0.0733581334,0.0790927187,0.0000000000,0.0000000000,0.0187467709,0.0205594432,0.0147456918,0.0165829938,0.0072326562,0.0084271338,0.0105076311,0.0062886090,0.0135000357,0.0124625731,0.0093574077,0.0087206634,0.0024977450,0.0028141276,0.0000000000,0.0000000000,0.0130625833,0.0000000000,0.0000000000,0.0041632592,0.0126919076,0.0132216131,0.0163090527,0.0208872166,0.0000000000,0.0957652628,0.0612362735,-0.0969495326,0.0391884372,0.0667605698,0.0039468361,0.0389972143,0.0667546540,0.0087361429
20:08:30:40.547,61,0.0309892017,0.1236125007,0.0704198033,0.0000000000,0.0000000000,0.0043141143,0.0000000000,0.0309866425,0.1244565472,0.0000000000,0.0394380614,0.0000000000,0.0043140105,0.0000000000,0.0048402608,0.0000000000,0.0000000000,0.0097577078,0.0092874141,0.0052427100,0.0067726029,0.0000000000,0.0054859961,0.0728416666,0.0787037238,0.0000000000,0.0000000000,0.0181061588,0.0199242514,0.0138823995,0.0156329628,0.0068457420,0.0080841351,0.0100007011,0.0058410186,0.0131440666,0.0121270251,0.0089050410,0.0083105043,0.0024213057,0.0027396353,0.0000000000,0.0000000000,0.0121757099,0.0000000000,0.0000000000,0.0038064125,0.0119505711,0.0124001335,0.0159316380,0.0204103924,0.0000000060,0.0968703777,0.0642784834,-0.0967991725,0.0385266021,0.0687829405,0.0039126584,0.0383162387,0.0687769055,0.0088464655
20:08:30:41.549,61,0.0333541594,0.1236442998,0.0689471513,0.0000000000,0.0000000000,0.0032118349,0.0000000000,0.0333518684,0.1244750991,0.0000000000,0.0380922109,0.0000000000,0.0032117162,0.0000000000,0.0045178230,0.0000000000,0.0000000000,0.0092263054,0.0087803463,0.0049672998,0.0065790974,0.0000000000,0.0057441802,0.0712514669,0.0770240352,0.0000000000,0.0000000000,0.0174613651,0.0192768946,0.0131075494,0.0148032587,0.0064684190,0.0077389390,0.0095563671,0.0054169316,0.0128010502,0.0117949601,0.0084589915,0.0079071391,0.0023408667,0.0026577269,0.0000000000,0.0000000000,0.0113895917,0.0000000000,0.0000000000,0.0034634364,0.0112713249,0.0116585279,0.0155284908,0.0199021492,0.0000000056,0.0978104621,0.0670181960,-0.0967224389,0.0377110839,0.0687907338,0.0038085482,0.0375072099,0.0687846988,0.0087441634
20:08:30:42.550,61,0.0363908820,0.1301332265,0.0710755065,0.0000000000,0.0000000000,0.0024360721,0.0000000000,0.0363830514,0.1310118437,0.0000000000,0.0399388969,0.0000000000,0.0024359210,0.0000000000,0.0042254268,0.0000000000,0.0000000000,0.0087441485,0.0083211577,0.0047149952,0.0063802944,0.0000000000,0.0059321532,0.0700830072,0.0757401660,0.0000000000,0.0000000000,0.0169026740,0.0187181775,0.0124413939,0.0140993707,0.0061377911,0.0074243601,0.0092109917,0.0050498541,0.0125050917,0.0114994990,0.0080614090,0.0075485767,0.0022761119,0.0025925783,0.0000000000,0.0000000000,0.0107746273,0.0000000000,0.0000000000,0.0031346893,0.0106640076,0.0109987613,0.0151714934,0.0194487665,0.0000000086,0.0978104621,0.0670181960,-0.0967224389,0.0388187058,0.0724062324,0.0040391227,0.0386316888,0.0724000335,0.0092386100
20:08:30:43.552,61,0.0393110700,0.1366828382,0.0720783323,0.0000000000,0.0000000000,0.0018041478,0.0000000000,0.0392998941,0.1375993043,0.0000000000,0.0409440622,0.0000000000,0.0018039702,0.0000000000,0.0039441241,0.0000000000,0.0000000000,0.0082892869,0.0078941807,0.0044814097,0.0062043322,0.0000000000,0.0060806302,0.0691764802,0.0745120719,0.0000000000,0.0000000000,0.0163502768,0.0181634407,0.0118373875,0.0134715429,0.0058211228,0.0071066129,0.0088914065,0.0047086524,0.0122088455,0.0112011442,0.0076884953,0.0072123217,0.0022214584,0.0025380712,0.0000000000,0.0000000000,0.0102581102,0.0000000000,0.0000000000,0.0028151874,0.0101006180,0.0103925997,0.0148578491,0.0190417264,0.0000000073,0.0977686867,0.0669043586,-0.0964386463,0.0394154340,0.0760483295,0.0042095017,0.0391357802,0.0760418922,0.0096606463
20:08:30:44.554,61,0.0416259654,0.1376313716,0.0721633211,0.0000000000,0.0000000000,0.0012901012,0.0000000000,0.0416136198,0.1385527998,0.0000000000,0.0410262793,0.0000000000,0.0012898950,0.0000000000,0.0036818001,0.0000000000,0.0000000000,0.0078675412,0.0075000292,0.0042679338,0.0060336809,0.0000000000,0.0061828489,0.0684756488,0.0736877546,0.0000000000,0.0000000000,0.0158586968,0.0176697951,0.0112923821,0.0129078431,0.0055306656,0.0068033375,0.0086452616,0.0044284617,0.0119466567,0.0109347990,0.0073455512,0.0069051012,0.0021793232,0.0024960062,0.0000000000,0.0000000000,0.0098266369,0.0000000000,0.0000000000,0.0025151337,0.0095909387,0.0098464387,0.0145854577,0.0186881721,0.0000000104,0.0975150093,0.0674723610,-0.0963118225,0.0394634306,0.0765754133,0.0042293221,0.0391755961,0.0765689313,0.0097175762
20:08:30:45.555,61,0.0433426164,0.1375715882,0.0722495019,0.0000000000,0.0000000000,0.0008320105,0.0000000000,0.0433302708,0.1384935826,0.0000000000,0.0411029607,0.0000000000,0.0008317719,0.0000000000,0.0034290014,0.0000000000,0.0000000000,0.0074649369,0.0071214614,0.0040639238,0.0058787712,0.0000000000,0.0062567876,0.0678362027,0.0729113892,0.0000000000,0.0000000000,0.0153726134,0.0171752274,0.0107643427,0.0123628015,0.0052482369,0.0065012444,0.0084176399,0.0041767936,0.0116833653,0.0106674964,0.0070121861,0.0066062748,0.0021379953,0.0024539237,0.0000000000,0.0000000000,0.0093935505,0.0000000000,0.0000000000,0.0022311120,0.0091024525,0.0093215127,0.0143099548,0.0183253493,0.0000000136,0.0972505510,0.0678826496,-0.0961424857,0.0395099595,0.0765428543,0.0042348159,0.0392233022,0.0765363872,0.0097208396
20:08:30:46.557,61,0.0444998667,0.1347942799,0.0721614659,0.0000000000,0.0000000000,0.0004250556,0.0000000000,0.0444873683,0.1357032359,0.0000000000,0.0410377644,0.0000000000,0.0004247847,0.0000000000,0.0032022705,0.0000000000,0.0000000000,0.0070921010,0.0067706741,0.0038800146,0.0057272543,0.0000000000,0.0062937215,0.0672991276,0.0722345114,0.0000000000,0.0000000000,0.0149440449,0.0167401060,0.0102956751,0.0118777994,0.0049949945,0.0062308223,0.0082275374,0.0039493605,0.0114615289,0.0104432451,0.0067099701,0.0063322671,0.0021010123,0.0024149774,0.0000000000,0.0000000000,0.0090021184,0.0000000000,0.0000000000,0.0019737182,0.0086591030,0.0088419477,0.0140630724,0.0179973263,0.0000000138,0.0972792432,0.0686279237,-0.0961431935,0.0394756645,0.0750007927,0.0041911518,0.0391949154,0.0749943852,0.0095661227
20:08:30:47.558,61,0.0454363115,0.1338848621,0.0727727488,0.0000000000,0.0000000000,0.0001088674,0.0000000000,0.0454233438,0.1347955167,0.0000000000,0.0416239090,0.0000000000,0.0001085527,0.0000000000,0.0029894891,0.0000000000,0.0000000000,0.0067367121,0.0064353663,0.0037083584,0.0055831126,0.0000000000,0.0062587094,0.0666987672,0.0708864257,0.0000000000,0.0000000000,0.0145313777,0.0163142271,0.0098519269,0.0114169484,0.0047535095,0.0059642731,0.0080747865,0.0037657639,0.0112536531,0.0102311587,0.0064203348,0.0060685347,0.0020651761,0.0023742083,0.0000000000,0.0000000000,0.0085869962,0.0000000000,0.0000000000,0.0017442409,0.0082461061,0.0083887298,0.0138212172,0.0176586695,0.0000000114,0.0975352824,0.0699087009,-0.0962963700,0.0398322269,0.0745003670,0.0042261677,0.0395368598,0.0744939893,0.0095627028
20:08:30:48.560,61,0.0460884944,0.1344085187,0.0735328496,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0460749790,0.1353286654,0.0000000000,0.0423560441,0.0000000000,0.0000000000,0.0000000000,0.0027898632,0.0000000000,0.0000000000,0.0063934876,0.0061103581,0.0035440756,0.0054374575,0.0000000000,0.0061715124,0.0658233613,0.0688731372,0.0000000000,0.0000000000,0.0141244726,0.0158861000,0.0094312951,0.0109722354,0.0045237239,0.0057041631,0.0079260254,0.0036078508,0.0110493368,0.0100229625,0.0061393837,0.0058119479,0.0020276387,0.0023293882,0.0000000000,0.0000000000,0.0081718713,0.0000000000,0.0000000000,0.0015351778,0.0078539513,0.0079597430,0.0135649573,0.0173047148,0.0000000063,0.0977754295,0.0702773929,-0.0963326469,0.0402745083,0.0747965127,0.0042930264,0.0399502777,0.0747901052,0.0096469354
20:08:30:49.561,61,0.0466031060,0.1351140738,0.0740361586,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0465888903,0.1360420436,0.0000000000,0.0428387076,0.0000000000,0.0000000000,0.0000000000,0.0025983369,0.0000000000,0.0000000000,0.0060621132,0.0057934821,0.0033835024,0.0053037307,0.0000000000,0.0060854442,0.0648088604,0.0666073859,0.0000000000,0.0000000000,0.0137250759,0.0154624395,0.0090154624,0.0105329389,0.0043024970,0.0054472093,0.0078154765,0.0034948061,0.0108525380,0.0098226536,0.0058614677,0.0055608735,0.0019907018,0.0022857648,0.0000000000,0.0000000000,0.0077648652,0.0000000000,0.0000000000,0.0013462940,0.0074813841,0.0075523625,0.0133099826,0.0169470739,0.0000000000,0.0980621353,0.0703900754,-0.0964650512,0.0405653641,0.0751917213,0.0043424326,0.0402213968,0.0751853138,0.0097221863
20:08:30:50.563,61,0.0469888262,0.1356710792,0.0748327300,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0469740666,0.1366090328,0.0000000000,0.0435912348,0.0000000000,0.0000000000,0.0000000000,0.0024260939,0.0000000000,0.0000000000,0.0057554482,0.0054995585,0.0032354370,0.0051752771,0.0000000000,0.0060115424,0.0639966577,0.0653526485,0.0000000000,0.0000000000,0.0133750532,0.0150930854,0.0086388979,0.0101357354,0.0041026422,0.0052118087,0.0077316579,0.0034044215,0.0106863296,0.0096525364,0.0056099892,0.0053329654,0.0019577462,0.0022466974,0.0000000000,0.0000000000,0.0073652170,0.0000000000,0.0000000000,0.0011809194,0.0071396721,0.0071813250,0.0130850617,0.0166300219,0.0000000000,0.0981383324,0.0700280368,-0.0962981284,0.0410198458,0.0755066425,0.0044119726,0.0406544916,0.0755002350,0.0098114200
20:08:30:51.564,61,0.0472921841,0.1362509429,0.0752619654,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0472771041,0.1371956170,0.0000000000,0.0439929664,0.0000000000,0.0000000000,0.0000000000,0.0022606133,0.0000000000,0.0000000000,0.0054633180,0.0052227373,0.0030955072,0.0050553228,0.0000000000,0.0059489543,0.0632334128,0.0643232837,0.0000000000,0.0000000000,0.0130186751,0.0147152720,0.0082765985,0.0097567365,0.0039099925,0.0049793110,0.0076399529,0.0033173724,0.0105080362,0.0094714910,0.0053689489,0.0051158913,0.0019274404,0.0022107114,0.0000000000,0.0000000000,0.0069384766,0.0000000000,0.0000000000,0.0010170846,0.0068244315,0.0068397471,0.0128816534,0.0163347926,0.0000000000,0.0981968269,0.0694899261,-0.0962947458,0.0412618853,0.0758316815,0.0044533913,0.0408858098,0.0758252144,0.0098748058
20:08:30:52.566,61,0.0476239286,0.1365726292,0.0759781227,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0476087295,0.1375255585,0.0000000000,0.0446728393,0.0000000000,0.0000000000,0.0000000000,0.0021111337,0.0000000000,0.0000000000,0.0051912307,0.0049636322,0.0029673446,0.0049396027,0.0000000000,0.0058542611,0.0625701249,0.0634640008,0.0000000000,0.0000000000,0.0127001004,0.0143757323,0.0079405373,0.0094061932,0.0037356364,0.0047630239,0.0075800540,0.0032550243,0.0103585273,0.0093214009,0.0051479423,0.0049173543,0.0019026698,0.0021787579,0.0000000000,0.0000000000,0.0065156063,0.0000000000,0.0000000000,0.0008756796,0.0065339077,0.0065197023,0.0127015589,0.0160692390,0.0000000079,0.0983906835,0.0693912059,-0.0963252634,0.0416727886,0.0760155171,0.0045139426,0.0412764065,0.0760089904,0.0099456999
20:08:30:53.568,61,0.0478951707,0.1362401098,0.0767771900,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0478796549,0.1371990591,0.0000000000,0.0454381630,0.0000000000,0.0000000000,0.0000000000,0.0019720192,0.0000000000,0.0000000000,0.0049332036,0.0047173887,0.0028428144,0.0048270137,0.0000000000,0.0057322080,0.0619639717,0.0626244694,0.0000000000,0.0000000000,0.0123830112,0.0140340179,0.0076070777,0.0090568466,0.0035700663,0.0045573195,0.0075203776,0.0032027026,0.0102129597,0.0091762431,0.0049333018,0.0047243172,0.0018776300,0.0021461355,0.0000000000,0.0000000000,0.0060795806,0.0000000000,0.0000000000,0.0007426922,0.0062530660,0.0062096929,0.0125173470,0.0157981552,0.0000000172,0.0987964123,0.0693215728,-0.0963978618,0.0421367548,0.0758367777,0.0045716772,0.0417173021,0.0758302808,0.0099871214
